-2.999999999999999889e-02,-5.163561469518569008e-02,2.883252783433198907e-02,-2.999999999999999889e-02,5.236425340447842941e-02,2.866689193101731870e-02,5.999999999999999778e-02,3.643193546463619663e-04,2.874970988267470939e-02
-3.000190311565699430e-02,-5.163487211204784849e-02,2.883251831525088238e-02,-2.999860233558416037e-02,5.236584821761290642e-02,2.866688104423902039e-02,6.000053107576562572e-02,3.624493100316894881e-04,2.874970451917698011e-02
-3.000833338933970446e-02,-5.163404904579509819e-02,2.883240042002134518e-02,-2.999527181786438776e-02,5.237192608048808762e-02,2.866675462156519083e-02,6.000368530949683893e-02,3.569048192602652155e-04,2.874959668159889070e-02
-3.002025424875862103e-02,-5.163504531014339455e-02,2.883193430994789030e-02,-2.999117898452897946e-02,5.238422351501561408e-02,2.866626664346880182e-02,6.001156613669492851e-02,3.477837182371357823e-04,2.874914314028782780e-02
-3.003848344701846862e-02,-5.163950470542604670e-02,2.883077796727860631e-02,-2.998734222608120600e-02,5.240422565909520769e-02,2.866506944989628825e-02,6.002598296519993243e-02,3.351830760095367919e-04,2.874799874505962194e-02
-3.006370597333647005e-02,-5.164883758162489014e-02,2.882852705498707702e-02,-2.998464123985148180e-02,5.243318861955526683e-02,2.866275353049668739e-02,6.004847721547255934e-02,3.191992760695935545e-04,2.874575624692872478e-02
-3.009648595424422104e-02,-5.166424164871239594e-02,2.882474585675642853e-02,-2.998382943235598092e-02,5.247216006638583119e-02,2.865887840882307136e-02,6.008034632457315977e-02,2.999280831365994712e-04,2.874197720854665405e-02
-3.013727762801390181e-02,-5.168672116570202646e-02,2.881899093628453867e-02,-2.998554534770532173e-02,5.252199821010100633e-02,2.865299625769247849e-02,6.012254745793445265e-02,2.774645991188140742e-04,2.873621586468112776e-02
-3.018643547175011571e-02,-5.171710463941259911e-02,2.881082888314137613e-02,-2.999032320023365533e-02,5.258338929967420333e-02,2.864466961113082411e-02,6.017584461654607031e-02,2.519033968070060804e-04,2.872803689304993802e-02
-3.024422355494240516e-02,-5.175606115790567369e-02,2.879984928260299892e-02,-2.999860258637209592e-02,5.265686376958766263e-02,2.863348430866144434e-02,6.024094148924963310e-02,2.233386263796173455e-04,2.871702808463311163e-02
