-2.999999999999999889e-02,-5.163561469518569008e-02,2.883252783433198907e-02,-2.999999999999999889e-02,5.236425340447842941e-02,2.866689193101731870e-02,5.999999999999999778e-02,3.643193546463619663e-04,2.874970988267470939e-02
-3.000196179292894880e-02,-5.163497497348136511e-02,2.883251847574344606e-02,-2.999854112788485905e-02,5.236574684151693027e-02,2.866688120921366545e-02,6.000053107576562572e-02,3.624493100316894881e-04,2.874970451917698011e-02
-3.000856400079959102e-02,-5.163445330843340064e-02,2.883240100952186302e-02,-2.999503126140987824e-02,5.237152765560536272e-02,2.866675531336244920e-02,6.000368530949683893e-02,3.569048192602652697e-04,2.874959668159889070e-02
-3.002076403415978451e-02,-5.163593896579595638e-02,2.883193545364685917e-02,-2.999064721496664046e-02,5.238334276468721573e-02,2.866626833992150236e-02,6.001156613669492851e-02,3.477837182371357281e-04,2.874914314028782780e-02
-3.003937379968846591e-02,-5.164106549724106765e-02,2.883077955828895755e-02,-2.998641347779135158e-02,5.240268740794042784e-02,2.866507283769702263e-02,6.002598296519993243e-02,3.351830760095366834e-04,2.874799874505962194e-02
-3.006507260819764674e-02,-5.165123329851897122e-02,2.882852866525721647e-02,-2.998321567091026887e-02,5.243082750347317911e-02,2.866275959774960969e-02,6.004847721547255934e-02,3.191992760695935545e-04,2.874575624692872478e-02
-3.009841907277626197e-02,-5.166763041433395515e-02,2.882474665064452268e-02,-2.998187415858765553e-02,5.246892162056879944e-02,2.865888821401217645e-02,6.008034632457315977e-02,2.999280831365994712e-04,2.874197720854665405e-02
-3.013986208014105689e-02,-5.169125172192058637e-02,2.881898958924157539e-02,-2.998308999317388090e-02,5.251793149894801171e-02,2.865301079843200760e-02,6.012266587254735256e-02,2.774646931057647833e-04,2.873621564124320682e-02
-3.018975091482754836e-02,-5.172291662467304318e-02,2.881082350745664544e-02,-2.998739651476952164e-02,5.257854193859350100e-02,2.864469004161576682e-02,6.017630998703921152e-02,2.519037656833618107e-04,2.872803573475120331e-02
-3.024834461011388295e-02,-5.176328538096333642e-02,2.879983736170792230e-02,-2.999523245357409509e-02,5.265128193805001383e-02,2.863351191811246144e-02,6.024197017320456760e-02,2.233394404489349712e-04,2.871702481598568946e-02
-3.031582059277248761e-02,-5.181287418403926481e-02,2.878565218553322258e-02,-3.000702173813999882e-02,5.273649683386139736e-02,2.861909494571256152e-02,6.032017270420202831e-02,1.918653378496308875e-04,2.870280247956900899e-02
-3.039228268170091410e-02,-5.187206909833222412e-02,2.876792718565070184e-02,-3.002310847120134157e-02,5.283440634213099757e-02,2.860109616910237740e-02,6.041129469456679724e-02,1.575745470613630671e-04,2.868502666983782645e-02
-3.047776849369464996e-02,-5.194113894673510479e-02,2.874636343030953500e-02,-3.004369495900922893e-02,5.294515934180579059e-02,2.857921466897014873e-02,6.051557896581217372e-02,1.205596028406716509e-04,2.866339735723574811e-02
-3.057225630337825212e-02,-5.202024723310896132e-02,2.872070565852652413e-02,-3.006892085284729177e-02,5.306880215945725815e-02,2.855319347146721698e-02,6.063314780137306348e-02,8.091245351212634498e-05,2.863765833729554899e-02
-3.067567139874502816e-02,-5.210946317482433032e-02,2.869074264279933284e-02,-3.009886968340728941e-02,5.320528949301468052e-02,2.852281989626986869e-02,6.076401567689219962e-02,3.872442214404106124e-05,2.860759758446998480e-02
-3.078789196891268051e-02,-5.220877191172030446e-02,2.865630645772651586e-02,-3.013357490303773117e-02,5.335449452324807218e-02,2.848792481276767041e-02,6.090810104202257214e-02,-5.913837198445034149e-06,2.857304651294950704e-02
-3.090875455656533904e-02,-5.231808395051781163e-02,2.861727094017245399e-02,-3.017302547183623243e-02,5.351621827065747294e-02,2.844838108950296929e-02,6.106523722140222432e-02,-5.291238643858579979e-05,2.853387842986195022e-02
-3.103805910406610621e-02,-5.243724389741854369e-02,2.857354957108297622e-02,-3.021710015887410505e-02,5.369024103197474890e-02,2.840410120260167259e-02,6.123506418833462445e-02,-1.021821469248116913e-04,2.849000795614600734e-02
-3.117557361931729346e-02,-5.256603852627469292e-02,2.852509296302634112e-02,-3.026564562895990920e-02,5.387628610777956545e-02,2.835503490298998952e-02,6.141716456406332014e-02,-1.536348471004475537e-04,2.844138755140901420e-02
-3.132103848503760973e-02,-5.270420422521872317e-02,2.847188609946062210e-02,-3.031855046563517592e-02,5.407398514748654184e-02,2.830116674503543872e-02,6.161118609098100579e-02,-2.071829803872798047e-04,2.838800292395325664e-02
-3.147417043313774365e-02,-5.285143386088007877e-02,2.841394544036779379e-02,-3.037567712909047118e-02,5.428292848183598196e-02,2.824251295792115646e-02,6.181672697909752767e-02,-2.627399510236884091e-04,2.832987137773347597e-02
-3.163466620423448228e-02,-5.300738309617285260e-02,2.835131598314222234e-02,-3.043686568204288789e-02,5.450267138685029739e-02,2.817911850018464670e-02,6.203346140582091661e-02,-3.202200224871018823e-04,2.826703646692405036e-02
